order_id;user_id;order_number;order_dow;order_hour_of_day;days_since_prior_order
837780;24004;1;6;14;
1056983;188031;5;2;20;30.0
1151250;11085;28;3;11;6.0
780971;176417;16;6;9;3.0
697305;30891;5;0;10;7.0
2697978;108245;17;0;14;2.0
3096840;182958;11;0;9;30.0
1705718;154318;16;0;9;14.0
1309823;158668;12;2;20;7.0
384633;91861;5;5;16;21.0
1089229;77445;7;0;13;17.0
473116;23405;21;5;17;2.0
1265860;157456;2;1;13;14.0
2287050;138326;4;3;8;7.0
1190860;36929;5;4;17;9.0
2873859;164588;10;4;22;0.0
3286683;174105;6;0;15;7.0
2207031;193235;2;5;9;15.0
2557851;19334;7;0;17;6.0
3175435;167754;8;3;9;6.0
1217459;25763;2;3;19;6.0
1228965;91248;1;1;18;
1489082;9476;73;3;19;4.0
1489326;151845;30;0;14;5.0
1369315;35135;12;5;15;17.0
935048;73186;1;5;11;
2236456;140952;14;5;16;30.0
3249122;191028;5;3;10;7.0
1642429;30812;5;2;17;30.0
2536728;197299;23;3;10;15.0
378870;1024;98;0;13;0.0
2994982;31801;12;3;14;6.0
1172356;1404;30;0;3;13.0
620730;49698;12;6;11;7.0
3016176;76777;40;5;14;5.0
116179;117605;25;0;20;3.0
1750554;36337;5;2;11;30.0
2460263;142884;29;1;16;18.0
3216955;196107;4;2;13;27.0
721092;9759;4;2;13;30.0
1926908;129114;14;1;17;6.0
861880;103857;6;1;14;23.0
1489647;171442;1;3;16;
2496222;124731;8;4;16;5.0
978565;50606;4;5;16;30.0
1790739;67082;2;0;10;30.0
1561726;115479;39;1;5;7.0
3229985;12046;45;6;12;8.0
3363398;17253;42;1;10;3.0
598527;136468;9;2;13;8.0
12867;196408;2;2;19;12.0
840356;127853;51;3;19;2.0
1089745;102629;6;4;17;7.0
3106259;42410;28;6;12;5.0
174127;171206;27;0;1;14.0
1989876;64875;11;4;17;3.0
1891400;104822;8;6;9;14.0
2265442;58170;3;5;18;30.0
1825333;91175;5;1;16;21.0
2872356;79037;13;4;10;7.0
2340735;19559;11;3;10;2.0
558431;127500;13;1;14;16.0
3291633;96750;97;6;10;3.0
3260778;104953;3;6;15;8.0
2600414;20685;10;3;16;24.0
1752281;83851;14;5;18;7.0
121411;23022;10;2;11;30.0
2808747;199232;26;0;7;7.0
843595;201022;7;0;17;14.0
2842827;130849;12;6;15;14.0
3152224;108112;4;4;22;7.0
200718;192818;23;4;14;5.0
3134835;139794;5;6;14;0.0
1938348;201563;2;5;11;4.0
543296;181967;11;6;13;6.0
660386;126651;31;1;10;4.0
1934597;19528;49;3;7;5.0
139797;69272;21;3;11;3.0
962131;41850;3;6;15;26.0
1085294;159538;4;0;12;9.0
3179315;104168;15;0;14;6.0
1841999;170042;6;4;21;30.0
2880993;51435;5;1;15;9.0
723252;29875;7;0;15;14.0
2071477;185862;28;2;13;3.0
474678;126425;20;2;20;9.0
1834455;80390;20;4;18;2.0
431500;152067;3;4;20;15.0
2072488;109686;27;4;8;5.0
909354;151446;72;3;17;9.0
1615280;84427;3;5;17;13.0
712792;167797;3;1;20;7.0
306932;136525;7;6;19;14.0
2060547;170199;22;0;11;10.0
1439947;99894;17;1;15;7.0
3352773;101221;8;6;14;6.0
121705;33885;10;2;8;13.0
2836417;152369;16;0;13;12.0
1887593;174896;48;3;19;8.0
1231677;165020;46;5;13;3.0
2852215;76543;59;1;15;1.0
2472055;42249;29;1;6;7.0
2239346;40019;25;5;21;5.0
2234677;118336;47;0;20;19.0
2290543;134226;1;4;21;
1886626;36849;6;0;18;30.0
1281127;516;18;5;23;2.0
3187582;124160;69;6;18;2.0
2577744;89576;7;3;11;10.0
1998256;24523;21;6;20;3.0
1355526;189842;7;3;15;7.0
1849325;95565;10;0;16;1.0
3192224;76088;1;3;13;
2826090;164722;4;1;13;30.0
1100890;73649;25;5;7;6.0
2040999;100742;20;4;16;8.0
2760387;52489;77;2;18;3.0
1473353;168349;2;3;9;20.0
1308875;150587;2;1;12;12.0
1019153;197112;20;0;10;5.0
1248698;27966;2;0;13;7.0
832902;155532;12;3;9;2.0
1619542;150097;23;5;8;4.0
3093722;149442;8;1;16;30.0
401662;15693;2;3;2;29.0
1599590;115597;3;5;8;19.0
2332668;128787;26;0;11;3.0
2248832;2002;12;0;22;26.0
1736060;419;3;1;12;7.0
3337398;128653;38;6;18;7.0
2954993;165901;15;5;10;30.0
3255526;113400;5;5;9;25.0
2309980;94652;48;4;10;4.0
874185;116368;5;4;8;1.0
2758235;53829;16;0;9;6.0
1091391;181292;2;6;10;21.0
2351053;103591;6;1;7;30.0
2542974;3285;10;3;14;30.0
2819779;155189;4;2;14;30.0
1755153;160362;12;5;9;5.0
1082400;30244;10;4;11;13.0
2772039;190685;2;5;17;18.0
3140188;72668;38;0;21;4.0
3170733;63306;26;0;9;21.0
2983571;92015;4;3;11;10.0
982266;133606;8;6;9;11.0
1030478;22414;21;3;13;2.0
1142019;134237;21;1;10;10.0
3020647;112465;10;0;15;3.0
1274239;6367;18;6;9;25.0
230105;93995;12;3;8;4.0
2583951;134704;4;4;13;16.0
705894;166374;58;5;10;2.0
3097414;97785;7;5;9;7.0
1718933;91522;5;1;1;22.0
562271;174015;14;0;7;4.0
3174534;87875;36;0;17;15.0
1018610;61739;8;5;11;30.0
1545641;5912;86;6;13;5.0
440009;167869;12;1;19;9.0
2437337;194374;31;0;13;1.0
2502388;193209;31;1;14;11.0
909654;173230;1;4;16;
929822;136448;46;2;10;8.0
1702552;10030;7;5;11;6.0
1032047;84358;18;5;15;2.0
1667803;17371;31;1;9;10.0
499177;206123;15;1;10;7.0
2198573;199588;21;1;16;22.0
1043654;154417;24;3;10;2.0
1470471;75801;87;6;17;3.0
1076666;196053;5;2;19;10.0
860453;169893;11;3;13;7.0
2469142;65024;4;1;10;7.0
1886534;162598;9;3;12;6.0
3004231;72173;4;0;14;14.0
1645642;105460;29;1;8;19.0
3049448;157814;15;6;15;22.0
8494;163222;13;5;8;17.0
2072474;178541;4;0;15;13.0
792621;143065;5;2;18;9.0
2444271;166321;3;3;9;15.0
3193592;122848;5;3;14;4.0
3344246;176672;13;5;11;11.0
169779;40627;51;1;9;4.0
2554432;152877;96;0;21;1.0
2874862;87366;3;5;20;30.0
911720;9719;5;1;14;7.0
3176560;21650;14;3;10;4.0
2975443;159512;27;4;23;26.0
1891154;77979;12;0;17;24.0
838859;53702;4;2;11;6.0
1251613;192914;17;6;17;14.0
32679;29933;72;6;21;2.0
2836347;126507;36;4;15;10.0
3340729;297;7;6;16;30.0
2573828;104370;19;4;12;2.0
246681;151311;35;4;12;3.0
1573185;6475;18;5;13;24.0
3267784;57267;3;6;10;2.0
419724;24892;5;1;12;17.0
41522;127825;3;6;9;7.0
2244875;154550;24;4;17;10.0
2163113;49736;23;4;13;15.0
2831540;113195;8;3;14;30.0
494657;20830;9;2;16;19.0
3127935;48890;18;2;12;1.0
1717652;99046;16;5;12;1.0
1575289;12232;10;5;14;19.0
43757;121364;5;2;18;8.0
1035448;1614;14;4;13;28.0
2568046;22097;58;5;19;4.0
1584550;27062;24;3;16;6.0
2473797;90652;33;0;9;7.0
3268158;194358;12;2;16;8.0
3017184;117387;8;0;10;7.0
2521505;45725;3;2;11;11.0
2198587;16946;20;3;16;8.0
1895879;151989;38;4;9;2.0
3354056;165820;46;3;16;2.0
2719127;2094;1;2;16;
299555;122203;16;3;15;2.0
726851;26224;15;3;15;30.0
546048;169288;2;3;13;2.0
1010138;183598;24;4;13;4.0
1664771;130300;46;3;11;5.0
2362177;196323;4;1;9;30.0
1274026;82200;12;1;0;1.0
1143979;118042;7;1;8;30.0
2371921;1753;26;6;14;1.0
2740596;135456;24;3;11;7.0
1713543;14875;1;0;11;
1287585;184490;43;2;11;3.0
1497923;161225;23;1;13;7.0
166504;2698;6;4;10;30.0
3370287;5283;40;2;15;4.0
1514318;127983;12;4;16;8.0
2921340;173620;60;5;13;2.0
2039441;116998;10;0;9;9.0
3404567;31832;8;1;14;5.0
1694951;57808;29;2;15;7.0
250337;69604;26;5;16;4.0
3404722;67080;10;5;16;3.0
1360746;37631;3;0;13;5.0
541342;23839;4;6;13;21.0
3097816;43672;5;5;11;7.0
2684924;3649;3;3;8;27.0
96434;22446;4;2;14;19.0
2240206;169983;13;3;15;4.0
3038456;152512;35;3;21;9.0
2664054;23962;15;1;8;29.0
1531508;157586;2;1;17;14.0
188522;136638;25;4;11;2.0
901565;159254;16;2;21;30.0
1384812;19581;16;0;10;7.0
2375285;91647;5;1;21;30.0
2259498;172840;14;5;18;6.0
515914;23176;12;1;20;13.0
2824597;7247;4;1;11;8.0
2642210;200418;5;3;21;8.0
2029042;79478;20;2;14;7.0
2319010;200357;9;5;13;15.0
1396618;170583;49;3;17;3.0
1862283;170848;15;1;14;5.0
1139596;96665;24;3;16;9.0
1144176;48777;10;3;10;11.0
1307837;111393;4;1;18;30.0
224622;24132;33;5;14;3.0
1438038;101503;7;0;9;21.0
2162495;148359;8;6;8;6.0
41007;139929;4;0;16;7.0
306977;138866;3;3;11;11.0
966622;48843;1;1;15;
590341;169638;97;1;20;2.0
1609824;141606;38;1;14;6.0
750673;135277;2;6;10;13.0
2046960;132394;9;4;6;16.0
2805771;193273;7;0;11;17.0
3039566;64349;8;1;11;30.0
2334763;201868;8;6;9;30.0
3362404;140396;6;6;8;6.0
1533977;90348;1;4;19;
1425543;26993;35;3;21;7.0
3381217;133940;4;0;10;14.0
2035194;23183;6;6;13;17.0
3346693;124626;16;1;18;5.0
739250;51185;1;3;13;
1661807;95482;42;1;20;4.0
1257655;29959;39;0;12;0.0
1990196;81356;4;6;11;30.0
1037983;140708;3;6;19;14.0
3281213;86190;18;6;19;0.0
241877;75233;2;2;9;7.0
1510821;55943;10;6;17;15.0
1756412;116210;2;0;15;30.0
2543432;24187;7;4;15;30.0
244055;16277;12;1;14;16.0
159207;83045;6;3;10;8.0
856441;63368;12;1;13;14.0
1469756;19612;87;5;20;1.0
280089;35017;17;4;9;8.0
3251543;200765;30;4;11;3.0
2341497;10046;19;5;14;3.0
2430784;195012;5;1;20;15.0
2842038;10400;15;0;22;19.0
1141171;71947;11;6;12;13.0
1710996;8632;10;1;8;30.0
552894;152677;2;0;7;30.0
415368;179743;24;1;10;7.0
3166337;70884;9;3;14;30.0
877962;162060;5;3;19;6.0
3067019;22159;5;6;17;20.0
510109;144155;3;6;19;7.0
948125;79663;35;4;20;20.0
2895803;20306;8;0;17;6.0
2063523;103493;4;1;8;30.0
758854;53746;1;3;11;
190750;170454;6;3;11;10.0
167308;197909;8;0;7;2.0
3230956;96995;27;6;10;10.0
2034942;5273;1;4;7;
93250;194867;18;1;18;2.0
648513;136135;37;2;19;6.0
746926;89910;9;1;11;11.0
2144698;56274;32;2;10;5.0
2582759;173628;10;1;15;18.0
714966;70217;2;0;9;7.0
2751584;114917;3;5;16;7.0
1678568;128364;11;0;15;22.0
1487614;63305;6;0;9;11.0
1176724;76301;17;1;14;2.0
3059110;187001;6;2;12;9.0
185763;22683;43;3;20;3.0
345115;83272;1;2;14;
1450901;106924;2;1;13;13.0
2405547;8812;72;6;11;4.0
722513;25876;32;0;9;3.0
1658784;114229;87;6;21;2.0
2434098;33429;26;6;12;6.0
2299494;55657;21;0;15;7.0
241051;8274;26;1;21;5.0
687690;97216;2;1;14;30.0
715836;17086;76;1;10;4.0
3118822;140730;4;6;7;30.0
1708664;60748;1;1;11;
139169;142289;24;4;13;6.0
3194335;162992;70;3;13;2.0
2624507;157078;1;1;11;
2595079;92678;21;1;17;9.0
469827;161298;7;5;11;3.0
3036741;129840;5;0;19;7.0
807467;31951;1;2;19;
1604608;109118;8;2;8;5.0
3058236;53614;1;6;19;
651161;108334;6;0;14;8.0
1952539;133214;1;3;19;
150771;171486;27;4;8;15.0
1454345;45082;1;5;16;
1223171;198160;3;0;16;18.0
3200896;51821;2;0;12;8.0
1378785;183044;5;0;11;17.0
1819908;113228;22;6;13;5.0
1220092;3325;6;4;16;27.0
1077322;68303;2;5;18;8.0
2241351;147110;9;6;16;7.0
1368942;16290;50;1;8;2.0
339715;719;24;4;7;4.0
1651965;57421;26;0;15;7.0
584990;30633;18;0;13;3.0
108228;157073;3;3;15;7.0
235993;154074;2;4;2;9.0
2917266;137749;43;0;13;30.0
854277;112466;4;6;14;30.0
2011535;98176;18;2;16;5.0
64252;50700;68;4;20;10.0
1716132;178047;6;6;11;6.0
1986685;34745;25;2;15;7.0
22716;84617;6;6;20;15.0
2658217;115740;2;1;9;10.0
277584;126674;12;3;17;29.0
1182141;49574;20;1;15;6.0
70348;70247;60;6;3;2.0
2970605;38420;8;6;17;30.0
1500568;161176;4;0;8;7.0
1786285;162539;2;3;9;30.0
1454061;178591;9;6;11;14.0
2739610;167498;15;1;10;30.0
2973615;7598;9;0;11;28.0
164552;126704;37;1;10;6.0
744004;40060;10;5;16;1.0
2834462;69605;21;0;14;4.0
816356;167673;16;6;8;14.0
3419441;176983;4;4;14;30.0
306358;134684;6;0;16;14.0
638243;201856;7;3;7;17.0
2646061;190659;6;1;12;6.0
3335281;85823;13;3;17;4.0
2113393;88519;63;2;11;10.0
1841214;140319;3;2;16;15.0
766326;137025;14;4;10;17.0
603984;25535;8;5;14;12.0
1743464;43508;9;0;9;5.0
239263;18131;22;6;9;7.0
3331786;106313;6;3;22;3.0
2888926;13228;8;6;15;7.0
471978;68468;13;4;13;27.0
717301;52980;6;2;6;30.0
1713817;178842;40;3;16;5.0
656311;204715;31;5;14;3.0
868703;200894;6;4;14;7.0
2505406;85131;2;6;11;30.0
722283;170397;4;3;23;16.0
1704787;17002;1;3;15;
2523006;160479;2;0;13;12.0
2912698;149414;4;5;17;24.0
2471266;101359;17;1;13;3.0
1835039;159780;12;4;19;3.0
2454108;187800;4;0;16;4.0
147668;2055;5;1;4;2.0
3144463;161776;6;3;21;6.0
565581;86614;36;4;16;4.0
2107532;40973;17;5;9;10.0
2345938;111924;14;5;12;10.0
41870;142365;12;0;20;4.0
2164312;203834;34;0;15;1.0
808859;148077;13;3;9;3.0
1209214;22367;8;3;13;20.0
619484;142324;8;1;15;30.0
2970592;146257;15;5;20;4.0
2095552;123746;81;0;13;1.0
2443183;39133;20;5;10;15.0
3082115;81313;3;6;14;2.0
2186670;110256;4;3;8;1.0
2340278;174173;9;2;16;7.0
166249;112474;7;5;11;29.0
1869195;84083;6;0;9;30.0
387035;10502;32;0;12;3.0
612387;182896;2;0;16;5.0
577274;81051;2;4;10;17.0
21762;134578;24;0;12;5.0
2169911;145735;2;0;11;18.0
3304149;133870;1;1;11;
2056588;38213;8;6;17;13.0
2107483;192470;21;3;12;7.0
2680382;31706;8;4;17;15.0
3131013;190229;3;4;15;30.0
783492;40440;3;0;16;6.0
2445689;40195;5;0;14;1.0
1139847;45230;26;4;9;12.0
2899288;76326;6;4;18;3.0
991168;125729;1;0;12;
1624039;144940;11;0;9;6.0
2794345;102722;35;6;15;4.0
1555940;151552;7;1;18;15.0
3234427;189836;13;1;19;3.0
2545759;120111;12;3;17;10.0
3264389;29668;19;1;12;3.0
1508409;164254;28;2;11;24.0
2933932;66860;11;2;13;6.0
488986;113260;6;0;13;1.0
646573;69871;12;2;10;7.0
1443877;107799;2;1;14;30.0
1117387;196480;14;1;8;14.0
1330599;189257;29;1;12;3.0
2455108;185545;7;5;17;7.0
1506896;63633;17;4;19;7.0
2981616;22021;14;0;11;14.0
2625262;125595;9;1;12;3.0
1135521;56720;4;2;15;5.0
2317046;41477;5;2;19;10.0
39186;7562;48;3;11;2.0
739564;62060;5;0;15;7.0
1903422;145680;8;0;17;5.0
2298428;139467;2;3;22;14.0
1456378;94892;1;6;12;
1170021;144194;12;1;7;6.0
2521633;78118;8;0;16;26.0
3381273;38383;1;4;17;
623880;189568;6;0;15;30.0
1965157;96225;11;0;10;6.0
282752;175572;4;6;16;1.0
1082554;108564;5;3;8;3.0
682347;101601;2;4;9;17.0
1151941;171296;13;4;14;7.0
763854;164726;1;6;14;
2717554;35836;3;1;10;30.0
2397418;70475;56;4;13;3.0
2141683;3721;2;3;19;30.0
1177332;42455;28;1;17;5.0
1904309;139516;62;1;16;6.0
351266;45880;9;2;1;16.0
3018551;186664;6;5;13;14.0
2225750;131292;15;0;16;30.0
1212764;177322;3;3;16;17.0
1714120;79561;5;3;7;30.0
1544021;157587;72;6;14;9.0
1857839;148040;13;3;15;6.0
1685139;173537;9;4;15;30.0
1287909;194163;2;6;2;14.0
3159805;90074;26;0;8;7.0
2136008;136526;32;2;11;8.0
2354634;165577;45;4;16;2.0
2141979;188413;6;4;11;15.0
641456;56341;3;3;20;30.0
1976104;54547;4;4;18;9.0
1847451;147848;29;3;17;3.0
757576;112337;24;2;14;3.0
3295388;169728;17;3;18;10.0
512102;44313;5;5;14;30.0
902446;204779;4;6;9;30.0
461614;151718;7;4;13;30.0
1964551;150482;54;5;15;7.0
3265039;203256;55;1;8;2.0
2001018;150436;4;0;12;30.0
421272;5489;34;6;6;2.0
3194604;131047;10;6;13;30.0
992439;56956;1;3;14;
1856847;182522;3;6;17;30.0
953766;102659;5;4;10;5.0
1127136;69975;4;1;16;6.0
2121892;133918;2;0;13;30.0
1838601;110316;1;5;10;
1809461;148770;19;3;10;3.0
1715181;147295;9;3;11;12.0
260845;38560;4;3;11;8.0
774052;21000;51;0;9;22.0
1248048;75312;9;0;12;15.0
1584112;166145;12;2;13;4.0
2723824;42216;14;1;9;7.0
200437;44132;18;2;16;8.0
920803;48090;1;4;8;
2011770;97595;5;2;18;1.0
1815773;452;18;1;16;13.0
3202521;151058;1;4;11;
399173;98823;2;0;16;30.0
1785921;68315;13;4;17;20.0
202413;39199;9;0;13;15.0
2249187;174744;11;0;12;10.0
2461666;195668;20;6;15;15.0
2293945;101842;10;0;6;8.0
1671205;161182;12;3;14;13.0
706466;197126;35;0;22;13.0
105771;38039;7;1;13;1.0
1906148;183527;5;3;14;30.0
635300;131362;14;6;19;13.0
1398501;81259;5;0;10;26.0
1074211;183333;22;1;17;3.0
2043052;134915;9;2;13;0.0
2241746;188093;51;5;13;2.0
2300101;145917;53;3;18;9.0
1387837;66664;89;0;20;2.0
396419;163001;4;6;15;13.0
1255707;202877;26;0;21;14.0
2682745;122132;18;0;17;14.0
1068724;13408;12;0;16;13.0
1913146;21651;61;4;14;6.0
3251448;66773;25;1;12;20.0
1019095;121024;2;0;9;30.0
1225522;44870;46;1;8;4.0
2818950;149087;19;0;12;5.0
2012873;194395;3;5;14;5.0
890478;48608;14;5;11;7.0
1771787;101459;42;6;19;9.0
800872;66376;20;0;11;23.0
978199;169116;2;0;15;6.0
1777380;177319;16;6;8;13.0
1319637;124595;51;0;16;2.0
2934888;45284;68;4;13;1.0
982921;202609;7;2;14;30.0
1777031;158402;18;0;14;6.0
1699431;182133;5;6;17;7.0
582991;23979;15;1;12;23.0
2013480;140620;34;6;16;4.0
2464526;179900;5;5;11;10.0
3342587;2310;25;1;18;1.0
2583246;76577;20;4;7;13.0
729926;163304;7;0;11;7.0
1166926;12354;5;6;19;20.0
492042;203995;6;3;12;18.0
2108826;164512;13;5;9;7.0
1218249;138728;4;0;10;7.0
3125655;20219;6;1;11;16.0
754234;6936;4;3;11;8.0
146287;113838;4;0;10;14.0
2859241;117575;27;2;9;6.0
2057987;4785;35;0;9;7.0
1633001;195877;33;6;10;3.0
1689638;40683;1;3;19;
505075;68923;8;1;16;2.0
119896;106629;6;2;14;3.0
3264884;4236;4;0;14;28.0
1038751;153756;8;2;13;5.0
148826;138786;6;2;11;30.0
2281250;179709;9;0;15;26.0
486105;38061;19;4;13;6.0
3315020;4827;33;5;10;7.0
818063;89179;2;3;9;17.0
284516;185790;7;1;7;7.0
1482354;164737;3;2;13;30.0
2745154;121753;10;0;16;11.0
2942674;131106;3;0;8;9.0
2697258;72671;4;5;17;4.0
2899140;129111;6;4;13;8.0
3077668;115274;6;5;15;5.0
1110692;103216;6;1;19;15.0
249206;198964;9;6;16;19.0
1850759;117031;1;2;19;
1260579;166468;5;6;13;8.0
2908957;135223;1;0;14;
2132502;101343;12;0;14;2.0
3259249;172924;6;3;17;7.0
1789067;187303;2;0;14;16.0
1204662;40826;6;5;18;12.0
591855;26898;13;1;8;7.0
701172;410;12;4;15;1.0
229055;21586;3;4;8;8.0
1331744;47389;17;2;12;3.0
433499;74072;11;1;9;2.0
1210754;67797;5;2;16;30.0
1915737;191577;1;1;16;
727628;83488;2;2;20;5.0
2191102;66401;5;4;21;30.0
1631848;181387;7;5;12;11.0
1932053;185223;31;0;17;4.0
1156716;172762;37;1;13;20.0
2146908;161538;2;3;8;21.0
2367022;44948;50;5;4;1.0
401571;175543;8;6;10;6.0
1667378;3277;32;3;12;0.0
3417741;189823;55;2;15;4.0
1294880;73994;8;2;10;6.0
629859;67633;4;2;19;30.0
939196;85295;7;0;9;6.0
1359458;165704;84;4;10;2.0
968799;16273;1;2;9;
1194213;138991;17;4;10;9.0
1592477;32370;8;1;19;18.0
789194;96731;6;0;19;16.0
2012011;71803;16;6;18;5.0
3381362;171491;13;1;18;9.0
2350913;61770;3;2;13;30.0
1107346;137530;23;4;16;7.0
1528861;152300;15;2;21;12.0
710852;66124;51;1;13;2.0
910131;172436;12;6;15;18.0
2656277;51029;1;1;8;
785780;103698;10;4;8;6.0
751719;20321;21;5;18;5.0
210046;54259;23;0;16;3.0
2386699;17899;7;2;13;30.0
3150572;98721;8;3;10;22.0
12630;72928;7;6;15;8.0
1918814;37219;2;6;10;0.0
1706796;113433;42;1;8;4.0
1451660;116458;59;4;11;2.0
10199;70665;31;2;9;4.0
273383;192795;87;0;22;4.0
148686;71538;4;2;9;8.0
2880526;52497;11;6;11;12.0
1222614;9596;18;1;9;13.0
2046544;120759;4;1;0;7.0
1445633;154043;5;1;12;3.0
1123666;206174;27;6;10;8.0
870887;58146;29;6;9;14.0
2351880;140890;7;0;15;19.0
2112348;132987;15;2;8;9.0
1753307;3672;8;0;17;30.0
3183354;15304;2;6;10;30.0
487204;58619;3;2;12;10.0
3275599;5433;6;4;15;5.0
3109062;182782;30;4;16;4.0
2754261;154880;42;3;16;8.0
1357491;9633;5;4;10;30.0
3205756;30725;11;6;18;6.0
1038350;75828;13;6;16;7.0
1471112;132751;2;1;15;17.0
1703727;189653;18;0;17;7.0
2136365;103554;3;0;19;6.0
437720;66011;15;0;9;10.0
2341558;100503;1;0;7;
3157525;73015;19;2;13;16.0
1942965;18237;23;1;11;17.0
253340;64055;8;0;14;24.0
1445710;120191;6;2;20;15.0
1731183;170500;1;0;8;
1534225;34376;2;0;18;1.0
377582;194288;10;3;12;8.0
1601611;81704;16;4;10;3.0
2468070;85182;40;4;12;1.0
2894561;123642;4;3;9;26.0
1329186;116608;5;0;13;20.0
3240179;154323;23;0;9;14.0
3194645;178310;14;1;11;6.0
351539;144275;48;1;18;6.0
1253626;74469;23;3;8;3.0
582243;109423;21;6;22;3.0
1873655;123120;11;2;16;14.0
3369592;138471;38;0;16;12.0
2482946;173637;26;5;15;25.0
2645236;9168;2;6;21;30.0
2513582;19467;13;5;15;1.0
1247998;91572;10;1;10;2.0
2035756;117689;6;3;11;22.0
2221856;76557;4;0;17;13.0
3035301;70922;40;4;15;1.0
130449;3634;35;4;11;5.0
2501873;163108;1;2;14;
2879062;97735;15;4;7;17.0
1270347;75395;22;6;16;3.0
1551451;67798;87;4;12;2.0
2509970;62161;14;4;7;13.0
2733606;43127;21;4;14;20.0
2267344;68923;34;1;9;2.0
975947;98125;8;3;13;30.0
1637440;160625;15;4;17;4.0
3387847;68246;54;0;19;0.0
1707687;118186;11;2;21;10.0
581022;32660;35;4;13;4.0
2665533;8123;18;6;1;30.0
2467108;79333;5;4;11;8.0
1367853;135472;3;6;19;6.0
1736521;63030;36;1;11;7.0
522782;14144;13;3;7;14.0
3097531;18012;10;5;9;15.0
921697;183990;24;4;18;14.0
612507;21047;2;5;10;13.0
1886297;38936;10;0;23;0.0
1437575;109224;33;1;15;3.0
1057419;77390;9;2;9;8.0
1327138;36434;23;4;14;8.0
2597577;115854;7;2;20;30.0
1957561;103593;59;4;10;7.0
1745525;102344;2;0;9;11.0
2234737;174116;18;1;22;22.0
492186;179837;19;4;15;3.0
1501211;118105;20;1;19;11.0
729071;191694;17;5;11;2.0
3370895;78664;41;1;23;3.0
302249;106619;4;0;16;12.0
276352;77802;29;0;23;7.0
3315530;36199;3;3;13;30.0
1223270;112116;30;0;10;7.0
3096125;163101;20;1;11;3.0
2380948;6865;6;0;16;30.0
784804;179310;48;4;12;2.0
2157127;21736;5;1;15;0.0
2779314;33309;8;5;8;26.0
789572;77026;19;0;17;9.0
2429773;92384;3;0;13;1.0
2994148;18191;37;2;14;5.0
761301;124076;9;6;12;5.0
2683696;158134;2;3;17;30.0
112261;178407;5;0;14;17.0
1744864;41219;47;0;16;6.0
297847;170176;5;3;18;6.0
3134367;150750;2;4;23;23.0
1959056;60911;8;6;22;30.0
442;185583;39;2;20;13.0
2677400;181564;2;1;10;7.0
1724066;7709;31;2;16;6.0
1076276;110299;9;6;10;4.0
2880376;186377;20;6;15;3.0
2284216;134263;6;2;16;22.0
247218;123824;47;0;13;5.0
2065858;84075;18;0;7;6.0
1222388;5449;16;5;7;6.0
438801;170006;10;5;15;7.0
868479;8022;24;5;11;3.0
1808505;181347;22;2;17;0.0
1472728;57117;19;6;1;6.0
250303;68025;41;2;10;2.0
1027992;97913;8;5;18;7.0
887431;147072;10;3;11;19.0
1820778;47076;25;6;14;13.0
2883376;183900;2;4;22;4.0
2413411;137417;9;4;10;23.0
435887;116799;50;1;23;25.0
280515;182506;1;4;20;
2624870;127034;3;0;8;8.0
850816;46385;55;2;18;7.0
968374;190126;47;5;12;8.0
2514533;30798;11;6;20;3.0
597378;183600;4;2;14;30.0
1578133;64943;23;4;11;8.0
1435286;129159;19;5;15;4.0
1480169;173675;6;0;11;7.0
623048;152901;7;0;18;14.0
507815;160287;13;5;19;23.0
2893100;161271;4;1;15;7.0
619931;134493;5;5;22;20.0
431388;25290;48;0;9;2.0
1603444;181944;8;0;9;7.0
1339884;13523;20;3;8;6.0
236854;199413;12;1;16;23.0
656402;23278;5;1;9;11.0
2669432;190518;1;3;14;
250604;19918;6;3;15;6.0
1704167;137429;17;2;17;8.0
3418601;27752;5;0;16;4.0
1667986;35987;6;3;13;3.0
3338270;69697;14;5;14;5.0
2687276;165631;2;2;16;13.0
573424;2193;25;6;13;13.0
1989171;126124;7;3;16;3.0
3205815;80008;29;3;14;9.0
3339669;107396;7;6;5;7.0
1509046;172442;10;6;12;9.0
3138669;112381;3;6;14;30.0
386919;196538;3;0;14;30.0
1151843;74544;9;3;20;18.0
851060;22153;9;2;23;30.0
1387573;85025;2;4;10;30.0
388421;195034;38;1;16;7.0
1553564;130913;6;6;9;4.0
1231524;145480;8;5;20;4.0
907792;30371;6;6;15;1.0
1207782;86539;13;0;9;16.0
59611;167967;29;1;11;7.0
914676;165042;63;3;21;3.0
2596901;179732;46;6;14;5.0
2555153;76733;1;2;21;
2137216;114078;76;6;16;3.0
1256743;121494;12;0;13;7.0
2605274;14986;21;6;14;8.0
920537;179881;3;5;17;5.0
2087511;24127;2;3;16;30.0
1163939;114408;2;1;16;30.0
1699670;7042;28;3;9;9.0
3323257;143278;94;3;15;3.0
2068958;89629;5;1;23;13.0
871473;65320;79;2;23;2.0
494773;75105;26;1;13;2.0
1504841;157927;11;2;20;17.0
1102200;52879;6;3;15;2.0
246417;45869;33;0;8;11.0
2249633;99209;4;0;16;15.0
2939842;57400;27;2;21;6.0
2646108;161003;6;6;13;2.0
454879;45527;25;2;12;22.0
1122366;133955;3;5;13;13.0
242307;159607;6;2;17;1.0
2623043;145867;8;1;10;13.0
586411;204833;2;6;11;30.0
191042;75720;10;4;12;30.0
